city;lat;lng;country;iso2;iso3
Vecvārkava;56.1984;26.5081;Latvia;EU;LVA
Ilūkste;55.9779;26.2978;Latvia;EU;LVA
Nīca;56.3456;21.0646;Latvia;EU;LVA
Bauska;56.4079;24.1944;Latvia;EU;LVA
Viļaka;57.1843;27.6719;Latvia;EU;LVA
Līvāni;56.3567;26.1761;Latvia;EU;LVA
Alūksne;57.4216;27.0466;Latvia;EU;LVA
Jaunpils;56.7314;23.0125;Latvia;EU;LVA
Brocēni;56.6789;22.5694;Latvia;EU;LVA
Rugāji;57.0033;27.1337;Latvia;EU;LVA
Riebiņi;56.3403;26.7999;Latvia;EU;LVA
Viļāni;56.5505;26.9298;Latvia;EU;LVA
Varakļāni;56.6091;26.7547;Latvia;EU;LVA
Ape;57.5394;26.694;Latvia;EU;LVA
Madona;56.851;26.2184;Latvia;EU;LVA
Jaunpiebalga;57.1775;26.0284;Latvia;EU;LVA
Lubāna;56.9043;26.7161;Latvia;EU;LVA
Gulbene;57.1734;26.7527;Latvia;EU;LVA
Balvi;57.1287;27.27;Latvia;EU;LVA
Aknīste;56.1615;25.7482;Latvia;EU;LVA
Viesīte;56.3465;25.5581;Latvia;EU;LVA
Cesvaine;56.9675;26.3076;Latvia;EU;LVA
Ķegums;56.7455;24.725;Latvia;EU;LVA
Vecpiebalga;57.0618;25.8179;Latvia;EU;LVA
Smiltene;57.4242;25.9017;Latvia;EU;LVA
Drabeši;57.2433;25.2803;Latvia;EU;LVA
Cēsis;57.3091;25.2761;Latvia;EU;LVA
Ērgļi;56.8988;25.6429;Latvia;EU;LVA
Valka;57.7767;26.0118;Latvia;EU;LVA
Grobiņa;56.5358;21.1747;Latvia;EU;LVA
Strenči;57.6269;25.6919;Latvia;EU;LVA
Mūrmuiža;57.4731;25.4917;Latvia;EU;LVA
Mazsalaca;57.8619;25.0547;Latvia;EU;LVA
Aloja;57.7672;24.8774;Latvia;EU;LVA
Burtnieki;57.6949;25.275;Latvia;EU;LVA
Koknese;56.6516;25.4364;Latvia;EU;LVA
Aizkraukle;56.6029;25.2636;Latvia;EU;LVA
Skrīveri;56.6485;25.1195;Latvia;EU;LVA
Baldone;56.7445;24.4008;Latvia;EU;LVA
Vecumnieki;56.6061;24.5223;Latvia;EU;LVA
Sala;56.5047;25.7618;Latvia;EU;LVA
Pļaviņas;56.6177;25.7194;Latvia;EU;LVA
Liepaga;56.51;21.01;Latvia;EU;LVA
Rūjiena;57.8961;25.3342;Latvia;EU;LVA
Naukšēni;57.8842;25.458;Latvia;EU;LVA
Lieģi;56.5797;21.3338;Latvia;EU;LVA
Rauna;57.3337;25.6085;Latvia;EU;LVA
Aizpute;56.7211;21.6016;Latvia;EU;LVA
Kocēni;57.5198;25.3404;Latvia;EU;LVA
Valmiera;57.5387;25.4257;Latvia;EU;LVA
Sigulda;57.1538;24.8595;Latvia;EU;LVA
Priekuļi;57.3115;25.3571;Latvia;EU;LVA
Ogre;56.8113;24.6113;Latvia;EU;LVA
Ragana;57.1821;24.7056;Latvia;EU;LVA
Loja;57.1534;24.6433;Latvia;EU;LVA
Ropaži;56.9747;24.6329;Latvia;EU;LVA
Priekule;56.4458;21.5939;Latvia;EU;LVA
Iecava;56.5977;24.2076;Latvia;EU;LVA
Rucava;56.164;21.1627;Latvia;EU;LVA
Pilsrundāle;56.4181;24.0162;Latvia;EU;LVA
Salaspils;56.861;24.3498;Latvia;EU;LVA
Ikšķile;56.834;24.4968;Latvia;EU;LVA
Lielvārde;56.7213;24.8062;Latvia;EU;LVA
Inčukalns;57.0987;24.6863;Latvia;EU;LVA
Mālpils;57.0101;24.9578;Latvia;EU;LVA
Olaine;56.7947;23.9358;Latvia;EU;LVA
Ķekava;56.8296;24.2318;Latvia;EU;LVA
Līgatne;57.2379;25.0436;Latvia;EU;LVA
Stalbe;57.3708;25.0324;Latvia;EU;LVA
Jelgava;56.6527;23.7128;Latvia;EU;LVA
Skrunda;56.6775;22.0165;Latvia;EU;LVA
Vaiņode;56.4185;21.8541;Latvia;EU;LVA
Saldus;56.6666;22.4935;Latvia;EU;LVA
Tukums;56.9676;23.1555;Latvia;EU;LVA
Tērvete;56.4798;23.3902;Latvia;EU;LVA
Dobele;56.6237;23.2751;Latvia;EU;LVA
Rēzekne;56.5;27.3166;Latvia;EU;LVA
Aglona;56.1327;27.0068;Latvia;EU;LVA
Ozolnieki;56.6899;23.7761;Latvia;EU;LVA
Tripoli;32.8925;13.18;Libya;AF;LBY
Al ‘Azīzīyah;32.5319;13.0175;Libya;AF;LBY
Zuwarah;32.9344;12.0791;Libya;AF;LBY
Al Khums;32.6604;14.26;Libya;AF;LBY
As Sidr;30.6704;18.2666;Libya;AF;LBY
Ghadamis;30.1333;9.5;Libya;AF;LBY
Dirj;30.1679;10.4567;Libya;AF;LBY
Nalut;31.8804;10.97;Libya;AF;LBY
Umm al Abid;27.517;15.0333;Libya;AF;LBY
Sabha;27.0333;14.4333;Libya;AF;LBY
Birak;27.5333;14.2834;Libya;AF;LBY
Idrī;27.4471;13.0517;Libya;AF;LBY
Zillah;28.5504;17.5834;Libya;AF;LBY
Hun;29.1167;15.9333;Libya;AF;LBY
Az Zawiyah;32.7604;12.72;Libya;AF;LBY
Awjilah;29.108;21.2869;Libya;AF;LBY
El Agheila;30.257;19.2;Libya;AF;LBY
Maradah;29.2337;19.2166;Libya;AF;LBY
Ajdabiya;30.77;20.22;Libya;AF;LBY
Darnah;32.7648;22.6391;Libya;AF;LBY
Al Jaghbub;29.7504;24.5166;Libya;AF;LBY
Mizdah;31.4337;12.9833;Libya;AF;LBY
Gharyan;32.1704;13.02;Libya;AF;LBY
Tubruq;32.08;23.96;Libya;AF;LBY
Shahhat;32.8281;21.8622;Libya;AF;LBY
Tajarhi;24.3704;14.4708;Libya;AF;LBY
Al Bayda;32.7604;21.62;Libya;AF;LBY
Ghat;24.9647;10.1728;Libya;AF;LBY
Tmassah;26.3666;15.8;Libya;AF;LBY
Marzuq;25.9044;13.8972;Libya;AF;LBY
Al Marj;32.5005;20.83;Libya;AF;LBY
Surt;31.21;16.59;Libya;AF;LBY
Bani Walid;31.7704;13.99;Libya;AF;LBY
Awbārī;26.5903;12.7751;Libya;AF;LBY
Al Jawf;24.2;23.29;Libya;AF;LBY
Al Kufrah;24.1667;23.2696;Libya;AF;LBY
Qaminis;31.6606;20.0155;Libya;AF;LBY
Banghazi;32.1167;20.0667;Libya;AF;LBY
Misratah;32.38;15.1;Libya;AF;LBY
Kenitra;34.2704;-6.58;Morocco;AF;MAR
Goulimine;28.98;-10.07;Morocco;AF;MAR
Fez;34.0546;-5.0004;Morocco;AF;MAR
Casablanca;33.6;-7.6164;Morocco;AF;MAR
Agadir;30.44;-9.62;Morocco;AF;MAR
Béni Mellal;32.3373;-6.3498;Morocco;AF;MAR
Tangier;35.7473;-5.8327;Morocco;AF;MAR
Settat;33.0104;-7.62;Morocco;AF;MAR
Oujda;34.69;-1.91;Morocco;AF;MAR
Meknes;33.9004;-5.56;Morocco;AF;MAR
Rabat;34.0253;-6.8361;Morocco;AF;MAR
Marrakesh;31.63;-8.0;Morocco;AF;MAR
El Jadida;33.2604;-8.51;Morocco;AF;MAR
Er Rachidia;31.9404;-4.45;Morocco;AF;MAR
Tan Tan;28.4304;-11.1;Morocco;AF;MAR
Taza;34.2204;-4.02;Morocco;AF;MAR
Larache;35.2004;-6.16;Morocco;AF;MAR
Ksar El Kebir;35.0204;-5.91;Morocco;AF;MAR
Safi;32.32;-9.24;Morocco;AF;MAR
Tiznit;29.7104;-9.74;Morocco;AF;MAR
Ouezzane;34.8103;-5.57;Morocco;AF;MAR
Monaco;43.7396;7.4069;Monaco;EU;MCO
Leova;46.4823;28.253;Moldova;EU;MDA
Rezina;47.7493;28.9658;Moldova;EU;MDA
Căuşeni;46.6367;29.4111;Moldova;EU;MDA
Rîşcani;47.9479;27.5638;Moldova;EU;MDA
Sîngerei;47.6363;28.143;Moldova;EU;MDA
Făleşti;47.5767;27.7126;Moldova;EU;MDA
Floreşti;47.8914;28.2931;Moldova;EU;MDA
Şoldăneşti;47.8161;28.7972;Moldova;EU;MDA
Ştefan Vodă;46.5129;29.6619;Moldova;EU;MDA
Orhei;47.3849;28.8245;Moldova;EU;MDA
Comrat;46.2946;28.6565;Moldova;EU;MDA
Cimişlia;46.5268;28.7644;Moldova;EU;MDA
Cantemir;46.2774;28.2027;Moldova;EU;MDA
Basarabeasca;46.3317;28.9636;Moldova;EU;MDA
Edineţ;48.1721;27.3034;Moldova;EU;MDA
Ocniţa;48.3827;27.4381;Moldova;EU;MDA
Drochia;48.0355;27.8129;Moldova;EU;MDA
Donduşeni;48.2394;27.6056;Moldova;EU;MDA
Briceni;48.3629;27.0779;Moldova;EU;MDA
Ialoveni;46.9435;28.7823;Moldova;EU;MDA
Bălți;47.7591;27.9053;Moldova;EU;MDA
Criuleni;47.2131;29.1593;Moldova;EU;MDA
Bender;46.8316;29.4777;Moldova;EU;MDA
Anenii Noi;46.8784;29.2348;Moldova;EU;MDA
Cahul;45.9079;28.1944;Moldova;EU;MDA
Chișinău;47.005;28.8577;Moldova;EU;MDA
Straşeni;47.1422;28.6077;Moldova;EU;MDA
Tiraspol;46.8531;29.64;Moldova;EU;MDA
Teleneşti;47.5011;28.3654;Moldova;EU;MDA
Taraclia;45.9027;28.6682;Moldova;EU;MDA
Dubăsari;47.2631;29.1608;Moldova;EU;MDA
Cocieri;47.3087;29.1101;Moldova;EU;MDA
Călăraşi;47.2556;28.3099;Moldova;EU;MDA
Glodeni;47.7751;27.5189;Moldova;EU;MDA
Hînceşti;46.8305;28.5906;Moldova;EU;MDA
Nisporeni;47.0816;28.1714;Moldova;EU;MDA
Soroca;48.1566;28.2849;Moldova;EU;MDA
Ungheni;47.2108;27.8005;Moldova;EU;MDA
Berane;42.8425;19.8733;Montenegro;EU;MNE
Plav;42.5969;19.9456;Montenegro;EU;MNE
Andrijevica;42.7339;19.7919;Montenegro;EU;MNE
Petnjica;42.9089;19.9644;Montenegro;EU;MNE
Gusinje;42.5619;19.8339;Montenegro;EU;MNE
Kolašin;42.8242;19.5225;Montenegro;EU;MNE
Podgorica;42.466;19.2663;Montenegro;EU;MNE
Bijelo Polje;43.0292;19.7456;Montenegro;EU;MNE
Bar;42.0931;19.1003;Montenegro;EU;MNE
Budva;42.2864;18.84;Montenegro;EU;MNE
Cetinje;42.3922;18.9225;Montenegro;EU;MNE
Danilovgrad;42.5472;19.1053;Montenegro;EU;MNE
Herceg-Novi;42.4531;18.5375;Montenegro;EU;MNE
Kotor;42.4258;18.7719;Montenegro;EU;MNE
Mojkovac;42.9639;19.5825;Montenegro;EU;MNE
Nikšić;42.775;18.9583;Montenegro;EU;MNE
Plužine;43.1528;18.8394;Montenegro;EU;MNE
Pljevlja;43.3522;19.3542;Montenegro;EU;MNE
Rožaje;42.8439;20.1683;Montenegro;EU;MNE
Šavnik;42.9564;19.0967;Montenegro;EU;MNE
Tivat;42.4364;18.6961;Montenegro;EU;MNE
Ulcinj;41.9283;19.2064;Montenegro;EU;MNE
Žabljak;43.1547;19.1219;Montenegro;EU;MNE
Marigot;18.0706;-63.0847;Saint Martin;NA;MAF
Antananarivo;-18.9166;47.5166;Madagascar;AF;MDG
Toamasina;-18.1818;49.405;Madagascar;AF;MDG
Antalaha;-14.8833;50.2833;Madagascar;AF;MDG
Maroantsetra;-15.4333;49.7333;Madagascar;AF;MDG
Mandritsara;-15.8328;48.8166;Madagascar;AF;MDG
Besalampy;-16.7495;44.4833;Madagascar;AF;MDG
Marovoay;-16.0995;46.6333;Madagascar;AF;MDG
Andoany;-13.4;48.2666;Madagascar;AF;MDG
Mahajanga;-15.67;46.345;Madagascar;AF;MDG
Ambanja;-13.6829;48.45;Madagascar;AF;MDG
Antsiranana;-12.2765;49.3115;Madagascar;AF;MDG
Miandrivazo;-19.5162;45.4666;Madagascar;AF;MDG
Mananjary;-21.2167;48.3333;Madagascar;AF;MDG
Morombe;-21.7391;43.3657;Madagascar;AF;MDG
Toliara;-23.3568;43.69;Madagascar;AF;MDG
Manja;-21.4329;44.3333;Madagascar;AF;MDG
Fianarantsoa;-21.4333;47.0833;Madagascar;AF;MDG
Androka;-25.0219;44.0749;Madagascar;AF;MDG
Bekiy;-24.2162;45.3166;Madagascar;AF;MDG
Antsirabe;-19.85;47.0333;Madagascar;AF;MDG
Antsohihy;-14.8661;47.9834;Madagascar;AF;MDG
Maintirano;-18.0666;44.0167;Madagascar;AF;MDG
Ambatondrazaka;-17.8329;48.4167;Madagascar;AF;MDG
Farafangana;-22.8166;47.8332;Madagascar;AF;MDG
Ihosy;-22.3996;46.1167;Madagascar;AF;MDG
Morondava;-20.2833;44.2833;Madagascar;AF;MDG
Tôlanaro;-25.0268;46.99;Madagascar;AF;MDG
Sambava;-14.2662;50.1666;Madagascar;AF;MDG
Majuro;7.103;171.38;Marshall Islands;OC;MHL
Vevčani;41.2406;20.5933;Macedonia;EU;MKD
Kočani;41.9164;22.4128;Macedonia;EU;MKD
Staro Nagoričane;42.1981;21.8286;Macedonia;EU;MKD
Radoviš;41.6383;22.4647;Macedonia;EU;MKD
Sopište;41.9547;21.4275;Macedonia;EU;MKD
Petrovec;41.9389;21.615;Macedonia;EU;MKD
Bosilovo;41.4406;22.7278;Macedonia;EU;MKD
Zrnovci;41.8542;22.4444;Macedonia;EU;MKD
Gradsko;41.5775;21.9428;Macedonia;EU;MKD
Lipkovo;42.1564;21.5853;Macedonia;EU;MKD
Lozovo;41.7839;21.9056;Macedonia;EU;MKD
Plasnica;41.4672;21.1231;Macedonia;EU;MKD
Aračinovo;42.0264;21.5619;Macedonia;EU;MKD
Studeničani;41.9158;21.5306;Macedonia;EU;MKD
Resen;41.0893;21.0109;Macedonia;EU;MKD
Bogovinje;41.9236;20.9136;Macedonia;EU;MKD
Vinica;41.8828;22.5092;Macedonia;EU;MKD
Belčišta;41.3028;20.8303;Macedonia;EU;MKD
Mogila;41.1083;21.3786;Macedonia;EU;MKD
Veles;41.7156;21.7756;Macedonia;EU;MKD
Kavadarci;41.4331;22.0119;Macedonia;EU;MKD
Kumanovo;42.1322;21.7144;Macedonia;EU;MKD
Ohrid;41.1172;20.8019;Macedonia;EU;MKD
Strumica;41.4375;22.6433;Macedonia;EU;MKD
Makedonski Brod;41.5136;21.2153;Macedonia;EU;MKD
Rostuša;41.61;20.6;Macedonia;EU;MKD
Struga;41.178;20.6778;Macedonia;EU;MKD
Čučer-Sandevo;42.102;21.3846;Macedonia;EU;MKD
Novo Selo;41.4149;22.8816;Macedonia;EU;MKD
Zelenikovo;41.8841;21.5885;Macedonia;EU;MKD
Star Dojran;41.1865;22.7203;Macedonia;EU;MKD
Skopje;42.0;21.4335;Macedonia;EU;MKD
Štip;41.7423;22.1979;Macedonia;EU;MKD
Makedonska Kamenica;42.0208;22.5876;Macedonia;EU;MKD
Ilinden;41.9945;21.58;Macedonia;EU;MKD
Demir Hisar;41.221;21.203;Macedonia;EU;MKD
Želino;41.9825;21.0624;Macedonia;EU;MKD
Prilep;41.3451;21.555;Macedonia;EU;MKD
Bitola;41.0391;21.3395;Macedonia;EU;MKD
Krivogaštani;41.3369;21.3311;Macedonia;EU;MKD
Kruševo;41.3694;21.2483;Macedonia;EU;MKD
Vasilevo;41.4741;22.643;Macedonia;EU;MKD
Gostivar;41.796;20.9082;Macedonia;EU;MKD
Vrapčište;41.8344;20.8856;Macedonia;EU;MKD
Novaci;41.042;21.4587;Macedonia;EU;MKD
Čaška;41.6487;21.6922;Macedonia;EU;MKD
Kratovo;42.0784;22.1807;Macedonia;EU;MKD
Probištip;42.0019;22.1728;Macedonia;EU;MKD
Debar;41.5244;20.5242;Macedonia;EU;MKD
Centar Župa;41.4788;20.5586;Macedonia;EU;MKD
Rosoman;41.5167;21.9458;Macedonia;EU;MKD
Jegunovce;42.0724;21.1237;Macedonia;EU;MKD
Demir Kapija;41.4061;22.2463;Macedonia;EU;MKD
Negotino;41.4846;22.0906;Macedonia;EU;MKD
Konče;41.4951;22.3836;Macedonia;EU;MKD
Dolneni;41.4258;21.454;Macedonia;EU;MKD
Sveti Nikole;41.8667;21.9411;Macedonia;EU;MKD
Valandovo;41.3174;22.56;Macedonia;EU;MKD
Kičevo;41.5127;20.9589;Macedonia;EU;MKD
Delčevo;41.9654;22.7763;Macedonia;EU;MKD
Tetovo;42.0092;20.9701;Macedonia;EU;MKD
Češinovo;41.8715;22.2896;Macedonia;EU;MKD
Karbinci;41.8176;22.2353;Macedonia;EU;MKD
Tearce;42.0767;21.0531;Macedonia;EU;MKD
Kriva Palanka;42.2009;22.3324;Macedonia;EU;MKD
Rankovce;42.1686;22.1166;Macedonia;EU;MKD
Pehčevo;41.7623;22.8892;Macedonia;EU;MKD
Gevgelija;41.1417;22.5014;Macedonia;EU;MKD
Bogdanci;41.2031;22.5756;Macedonia;EU;MKD
Berovo;41.7031;22.8578;Macedonia;EU;MKD
Brvenica;41.9672;20.9808;Macedonia;EU;MKD
Aguelhok;19.4549;0.8564;Mali;AF;MLI
Bamako;12.65;-8.0;Mali;AF;MLI
Kidal;18.4411;1.4078;Mali;AF;MLI
Bourem;16.9004;-0.35;Mali;AF;MLI
Mopti;14.49;-4.18;Mali;AF;MLI
Gao;16.2666;-0.05;Mali;AF;MLI
Satadougou;12.617;-11.4066;Mali;AF;MLI
Koulikoro;12.8833;-7.55;Mali;AF;MLI
Sikasso;11.3204;-5.68;Mali;AF;MLI
Araouane;18.9;-3.53;Mali;AF;MLI
Ségou;13.44;-6.26;Mali;AF;MLI
Timbuktu;16.7666;-3.0166;Mali;AF;MLI
Markala;13.6704;-6.07;Mali;AF;MLI
Taoudenni;22.6666;-3.9834;Mali;AF;MLI
Kayes;14.45;-11.44;Mali;AF;MLI
Sokolo;14.7337;-6.1333;Mali;AF;MLI
Kita;13.0504;-9.4833;Mali;AF;MLI
Nara;15.18;-7.28;Mali;AF;MLI
Kati;12.7504;-8.08;Mali;AF;MLI
Kangaba;11.9404;-8.44;Mali;AF;MLI
San;13.3004;-4.9;Mali;AF;MLI
Bougouni;11.4204;-7.49;Mali;AF;MLI
Koutiala;12.3904;-5.47;Mali;AF;MLI
Djenné;13.9;-4.55;Mali;AF;MLI
Yélimané;15.1337;-10.5666;Mali;AF;MLI
Bafoulabé;13.8004;-10.82;Mali;AF;MLI
Nioro du Sahel;15.2304;-9.59;Mali;AF;MLI
Goundam;16.417;-3.6666;Mali;AF;MLI
Ménaka;15.9167;2.4;Mali;AF;MLI
Tessalit;20.2014;1.0888;Mali;AF;MLI
Banamba;13.5504;-7.45;Mali;AF;MLI
Rangoon;16.7834;96.1667;Burma;AS;MMR
Allanmyo;19.3783;95.2279;Burma;AS;MMR
Mudon;16.2618;97.7215;Burma;AS;MMR
Mawlamyine;16.5004;97.67;Burma;AS;MMR
Phyarpon;16.2933;95.6829;Burma;AS;MMR
Labutta;16.1619;94.7014;Burma;AS;MMR
Dawei;14.098;98.195;Burma;AS;MMR
Myeik;12.4541;98.6115;Burma;AS;MMR
Ye;15.2533;97.8679;Burma;AS;MMR
Namtu;23.0837;97.4;Burma;AS;MMR
Hinthada;17.6483;95.4679;Burma;AS;MMR
Thongwa;16.7547;96.5193;Burma;AS;MMR
Bago;17.32;96.515;Burma;AS;MMR
Pathein;16.7704;94.75;Burma;AS;MMR
Yandoon;17.0433;95.6429;Burma;AS;MMR
Wakema;16.6133;95.1829;Burma;AS;MMR
Pyay;18.8165;95.2114;Burma;AS;MMR
Chauk;20.9085;94.823;Burma;AS;MMR
Myitkyina;25.3596;97.3928;Burma;AS;MMR
Monywa;22.105;95.15;Burma;AS;MMR
Naypyidaw;19.7666;96.1186;Burma;AS;MMR
Loikaw;19.665;97.206;Burma;AS;MMR
Yaynangyoung;20.4615;94.881;Burma;AS;MMR
Kyaukphyu;19.429;93.5494;Burma;AS;MMR
Magway;20.1445;94.9196;Burma;AS;MMR
Shwebo;22.5783;95.6929;Burma;AS;MMR
Sagaing;21.88;95.962;Burma;AS;MMR
Myingyan;21.4618;95.3914;Burma;AS;MMR
Pakokku;21.332;95.0866;Burma;AS;MMR
Mandalay;21.97;96.085;Burma;AS;MMR
Taunggyi;20.782;97.038;Burma;AS;MMR
Pyu;18.4779;96.4379;Burma;AS;MMR
Taungoo;18.9483;96.4179;Burma;AS;MMR
Letpadan;17.7819;95.7415;Burma;AS;MMR
Sittwe;20.14;92.88;Burma;AS;MMR
Pa-an;16.85;97.6167;Burma;AS;MMR
Hakha;22.65;93.6167;Burma;AS;MMR
Olgiy;48.9337;89.95;Mongolia;AS;MNG
Mandalgovi;45.75;106.266;Mongolia;AS;MNG
Ulaanbaatar;47.9167;106.9166;Mongolia;AS;MNG
Mörön;49.6453;100.1544;Mongolia;AS;MNG
Darhan;49.6167;106.35;Mongolia;AS;MNG
Erdenet;49.0533;104.1183;Mongolia;AS;MNG
Uliastay;47.75;96.8167;Mongolia;AS;MNG
Choyr;46.3611;108.3611;Mongolia;AS;MNG
Altay;46.3722;96.2583;Mongolia;AS;MNG
Buyant-Uhaa;44.8666;110.15;Mongolia;AS;MNG
Choybalsan;48.0666;114.506;Mongolia;AS;MNG
Ulaangom;49.9833;92.0666;Mongolia;AS;MNG
Bulgan;48.8106;103.5317;Mongolia;AS;MNG
Arvayheer;46.25;102.7666;Mongolia;AS;MNG
Tsetserleg;47.4769;101.4502;Mongolia;AS;MNG
Bayankhongor;46.3;100.9833;Mongolia;AS;MNG
Darhan;49.4867;105.9228;Mongolia;AS;MNG
Dzuunharaa;48.8666;106.4666;Mongolia;AS;MNG
Dzuunmod;47.711;106.947;Mongolia;AS;MNG
Ondorhaan;47.3167;110.65;Mongolia;AS;MNG
Dalandzadgad;43.5708;104.425;Mongolia;AS;MNG
Ulaan-Uul;44.3337;111.2333;Mongolia;AS;MNG
Hodrogo;48.9664;96.7833;Mongolia;AS;MNG
Baruun Urt;46.7;113.2833;Mongolia;AS;MNG
Suchboatar;50.25;106.2;Mongolia;AS;MNG
Dund-Us;48.0166;91.6333;Mongolia;AS;MNG
Dalandzadgad;43.5836;104.4403;Mongolia;AS;MNG
Macau;22.203;113.545;Macau;AS;MAC
Fort-de-France;14.6104;-61.08;Martinique;NA;MTQ
Bogue;16.5904;-14.27;Mauritania;AF;MRT
Chegga;25.3804;-5.78;Mauritania;AF;MRT
Boutilimit;17.5504;-14.7;Mauritania;AF;MRT
Timbedra;16.2504;-8.1666;Mauritania;AF;MRT
Bir Mogrein;25.2333;-11.5833;Mauritania;AF;MRT
Fderik;22.679;-12.707;Mauritania;AF;MRT
Sélibaby;15.167;-12.1833;Mauritania;AF;MRT
Aleg;17.058;-13.909;Mauritania;AF;MRT
Akjoujt;19.747;-14.391;Mauritania;AF;MRT
Kiffa;16.62;-11.4;Mauritania;AF;MRT
Nema;16.6171;-7.25;Mauritania;AF;MRT
Nouadhibou;20.9;-17.056;Mauritania;AF;MRT
Rosso;16.524;-15.8127;Mauritania;AF;MRT
Tidjikdja;18.55;-11.4166;Mauritania;AF;MRT
Atar;20.5166;-13.05;Mauritania;AF;MRT
Kaédi;16.1503;-13.5037;Mauritania;AF;MRT
Zouirat;22.7304;-12.4833;Mauritania;AF;MRT
Arafat;18.0583;-15.9621;Mauritania;AF;MRT
Dar Naim;18.0973;-15.9327;Mauritania;AF;MRT
Tevragh Zeina;18.0989;-15.9885;Mauritania;AF;MRT
Nouakchott;18.0864;-15.9753;Mauritania;AF;MRT
Ayoun el Atrous;16.6666;-9.6167;Mauritania;AF;MRT
Plymouth;16.7;-62.2167;Montserrat;NA;MSR
Birżebbuġa;35.8258;14.5269;Malta;EU;MLT
Marsaskala;35.8669;14.5619;Malta;EU;MLT
Marsaxlokk;35.8419;14.5431;Malta;EU;MLT
Kirkop;35.8422;14.4853;Malta;EU;MLT
Pietà;35.8947;14.495;Malta;EU;MLT
Żejtun;35.8558;14.5331;Malta;EU;MLT
Attard;35.8897;14.4425;Malta;EU;MLT
Pembroke;35.9306;14.4764;Malta;EU;MLT
Żebbuġ;35.8719;14.4411;Malta;EU;MLT
Ta’ Xbiex;35.8992;14.4944;Malta;EU;MLT
Sliema;35.9125;14.5019;Malta;EU;MLT
San Lawrenz;36.0556;14.2036;Malta;EU;MLT
Imqabba;35.8461;14.4672;Malta;EU;MLT
Imdina;35.8869;14.4025;Malta;EU;MLT
Qala;36.0361;14.3094;Malta;EU;MLT
Imtarfa;35.8933;14.3989;Malta;EU;MLT
Żurrieq;35.8311;14.4742;Malta;EU;MLT
Gudja;35.8492;14.5031;Malta;EU;MLT
Sannat;36.0244;14.2428;Malta;EU;MLT
Valletta;35.8997;14.5147;Malta;EU;MLT
Żabbar;35.8761;14.535;Malta;EU;MLT
Luqa;35.8589;14.4886;Malta;EU;MLT
Qormi;35.8783;14.4719;Malta;EU;MLT
Imġarr;35.9206;14.3664;Malta;EU;MLT
Saint Paul’s Bay;35.9483;14.4006;Malta;EU;MLT
Qrendi;35.8347;14.4583;Malta;EU;MLT
Munxar;36.03;14.2333;Malta;EU;MLT
Ħamrun;35.8847;14.4844;Malta;EU;MLT
Naxxar;35.9136;14.4436;Malta;EU;MLT
Għaxaq;35.8489;14.5167;Malta;EU;MLT
Għasri;36.0578;14.2264;Malta;EU;MLT
Victoria;36.0444;14.2397;Malta;EU;MLT
Iklin;35.9092;14.4522;Malta;EU;MLT
Għargħur;35.9242;14.4519;Malta;EU;MLT
Dingli;35.8614;14.3822;Malta;EU;MLT
Siġġiewi;35.8556;14.4364;Malta;EU;MLT
Xewkija;36.0328;14.2581;Malta;EU;MLT
Lija;35.9006;14.4464;Malta;EU;MLT
Safi;35.8331;14.4847;Malta;EU;MLT
Senglea;35.8875;14.5169;Malta;EU;MLT
Xagħra;36.05;14.2644;Malta;EU;MLT
Xgħajra;35.8856;14.5475;Malta;EU;MLT
Żebbuġ;36.0722;14.2358;Malta;EU;MLT
Gżira;35.9058;14.4881;Malta;EU;MLT
Imsida;35.8925;14.4828;Malta;EU;MLT
Kalkara;35.8892;14.5328;Malta;EU;MLT
Kerċem;36.0419;14.2267;Malta;EU;MLT
Mellieħa;35.9564;14.3622;Malta;EU;MLT
Mosta;35.9092;14.4256;Malta;EU;MLT
Nadur;36.0378;14.2942;Malta;EU;MLT
Paola;35.8731;14.4989;Malta;EU;MLT
Rabat;35.8822;14.3981;Malta;EU;MLT
Marsa;35.8792;14.4953;Malta;EU;MLT
San Ġiljan;35.9197;14.4844;Malta;EU;MLT
San Ġwann;35.9056;14.4761;Malta;EU;MLT
Santa Luċija;36.0431;14.2172;Malta;EU;MLT
Santa Venera;35.8908;14.4742;Malta;EU;MLT
Swieqi;35.9225;14.48;Malta;EU;MLT
Tarxien;35.8658;14.515;Malta;EU;MLT
Balzan;35.9003;14.455;Malta;EU;MLT
Vittoriosa;35.8922;14.5183;Malta;EU;MLT
Birkirkara;35.8972;14.4611;Malta;EU;MLT
Cospicua;35.8856;14.5275;Malta;EU;MLT
Fgura;35.8703;14.5133;Malta;EU;MLT
Floriana;35.8958;14.5083;Malta;EU;MLT
Fontana;36.0375;14.2361;Malta;EU;MLT
Għajnsielem;36.0264;14.285;Malta;EU;MLT
Għarb;36.06;14.2089;Malta;EU;MLT
Port Louis;-20.1666;57.5;Mauritius;AF;MUS
Curepipe;-20.3162;57.5166;Mauritius;AF;MUS
Malé;4.1667;73.4999;Maldives;AS;MDV
Eydhafushi;5.1038;73.0699;Maldives;AS;MDV
Felidhoo;3.4718;73.547;Maldives;AS;MDV
Funadhoo;6.1509;73.2901;Maldives;AS;MDV
Hithadhoo;-0.6;73.0833;Maldives;AS;MDV
Kudahuvadhoo;2.6717;72.8936;Maldives;AS;MDV
